"cycle","year","meanG","gain","varG","varGpct","varGenic","varGenicPct","bridgePoolY","donorPoolY","nElig","nGeno","nPheno","nCross","nBridgeIn","strategy","scenario","axis","level","rep","seed","donorImprove","group","donorMeanObs","donorGapObs","burnInUsed","eliteVarObs","h2","cycleYears","nBridge","bridgeBar","bridgeLag","varGxERatio"
1,3,6.50998057601991,0.509980576019915,0.405265419324506,87.9737643950735,0.402719841551022,95.1275882877641,NA,NA,0,1260,260,30,0,"GSRS","GSRS_base","baseline","baseline",1,8001,0,"core",NA,NA,9,0.460666224881017,0.3,3,2,"poolMean",0,0
2,6,7.14859912734064,1.14859912734064,0.242608811314648,52.6647707626731,0.357882367832722,84.5364023076776,NA,NA,0,2460,460,60,0,"GSRS","GSRS_base","baseline","baseline",1,8001,0,"core",NA,NA,9,0.460666224881017,0.3,3,2,"poolMean",0,0
3,9,7.66825055880475,1.66825055880475,0.28195447648327,61.2058061248346,0.31745896274529,74.9878759139028,NA,NA,0,3660,660,90,0,"GSRS","GSRS_base","baseline","baseline",1,8001,0,"core",NA,NA,9,0.460666224881017,0.3,3,2,"poolMean",0,0
4,12,8.28462207288182,2.28462207288182,0.199722314713556,43.3551026592281,0.262840007580727,62.0861786456688,NA,NA,0,4860,860,120,0,"GSRS","GSRS_base","baseline","baseline",1,8001,0,"core",NA,NA,9,0.460666224881017,0.3,3,2,"poolMean",0,0
5,15,9.02250649672616,3.02250649672616,0.154496449993548,33.5376117564191,0.217675798687946,51.4178136295619,NA,NA,0,6060,1060,150,0,"GSRS","GSRS_base","baseline","baseline",1,8001,0,"core",NA,NA,9,0.460666224881017,0.3,3,2,"poolMean",0,0
6,18,9.43884467758639,3.43884467758639,0.165329925349675,35.8893090962718,0.188903920774651,44.6215272934813,NA,NA,0,7260,1260,180,0,"GSRS","GSRS_base","baseline","baseline",1,8001,0,"core",NA,NA,9,0.460666224881017,0.3,3,2,"poolMean",0,0
7,21,9.85117946709018,3.85117946709018,0.157933536356575,34.2837238387439,0.174726653161359,41.2726749713099,NA,NA,0,8460,1460,210,0,"GSRS","GSRS_base","baseline","baseline",1,8001,0,"core",NA,NA,9,0.460666224881017,0.3,3,2,"poolMean",0,0
8,24,10.2639083425426,4.26390834254259,0.121309813036025,26.3335591983886,0.126948662567123,29.9869012161339,NA,NA,0,9660,1660,240,0,"GSRS","GSRS_base","baseline","baseline",1,8001,0,"core",NA,NA,9,0.460666224881017,0.3,3,2,"poolMean",0,0
9,27,10.5925989920747,4.59259899207471,0.0956392566237357,20.7610741700106,0.11170928665551,26.3871653007166,NA,NA,0,10860,1860,270,0,"GSRS","GSRS_base","baseline","baseline",1,8001,0,"core",NA,NA,9,0.460666224881017,0.3,3,2,"poolMean",0,0
10,30,11.0661097025136,5.06610970251361,0.0742433289344992,16.1165123303049,0.0861841882238344,20.357809892596,NA,NA,0,12060,2060,300,0,"GSRS","GSRS_base","baseline","baseline",1,8001,0,"core",NA,NA,9,0.460666224881017,0.3,3,2,"poolMean",0,0
11,33,11.3620584925383,5.36205849253826,0.0755787576261742,16.406403062368,0.0778281237178615,18.3840003555025,NA,NA,0,13260,2260,330,0,"GSRS","GSRS_base","baseline","baseline",1,8001,0,"core",NA,NA,9,0.460666224881017,0.3,3,2,"poolMean",0,0
12,36,11.6753916479326,5.67539164793256,0.041347290770841,8.97554206009358,0.0659397153500311,15.5758059237203,NA,NA,0,14460,2460,360,0,"GSRS","GSRS_base","baseline","baseline",1,8001,0,"core",NA,NA,9,0.460666224881017,0.3,3,2,"poolMean",0,0
13,39,11.8606104522031,5.86061045220313,0.0309521826933187,6.71900413391781,0.055715699132532,13.1607622505805,NA,NA,0,15660,2660,390,0,"GSRS","GSRS_base","baseline","baseline",1,8001,0,"core",NA,NA,9,0.460666224881017,0.3,3,2,"poolMean",0,0
14,42,11.952212435994,5.952212435994,0.039873953233022,8.65571450203904,0.0352822310796228,8.33411519802382,NA,NA,0,16860,2860,420,0,"GSRS","GSRS_base","baseline","baseline",1,8001,0,"core",NA,NA,9,0.460666224881017,0.3,3,2,"poolMean",0,0
15,45,12.0126131863593,6.0126131863593,0.0337204682411847,7.31993500280907,0.0319244400290163,7.54096191461906,NA,NA,0,18060,3060,450,0,"GSRS","GSRS_base","baseline","baseline",1,8001,0,"core",NA,NA,9,0.460666224881017,0.3,3,2,"poolMean",0,0
16,48,12.2279048580063,6.2279048580063,0.0236674981788549,5.13766733929057,0.0301393387872953,7.11929812144611,NA,NA,0,19260,3260,480,0,"GSRS","GSRS_base","baseline","baseline",1,8001,0,"core",NA,NA,9,0.460666224881017,0.3,3,2,"poolMean",0,0
17,51,12.3036066879771,6.30360668797708,0.0172739400281848,3.7497735009,0.0273759607142482,6.46655280201056,NA,NA,0,20460,3460,510,0,"GSRS","GSRS_base","baseline","baseline",1,8001,0,"core",NA,NA,9,0.460666224881017,0.3,3,2,"poolMean",0,0
18,54,12.3407076132006,6.3407076132006,0.0186423791129267,4.04683002704218,0.0224509897062855,5.30321152592572,NA,NA,0,21660,3660,540,0,"GSRS","GSRS_base","baseline","baseline",1,8001,0,"core",NA,NA,9,0.460666224881017,0.3,3,2,"poolMean",0,0
19,57,12.5509022511406,6.55090225114064,0.0127397087494611,2.76549659197429,0.017507422775443,4.13547765451027,NA,NA,0,22860,3860,570,0,"GSRS","GSRS_base","baseline","baseline",1,8001,0,"core",NA,NA,9,0.460666224881017,0.3,3,2,"poolMean",0,0
20,60,12.6276638199442,6.6276638199442,0.0143489546700518,3.11482672161561,0.0163798453047938,3.86912940363352,NA,NA,0,24060,4060,600,0,"GSRS","GSRS_base","baseline","baseline",1,8001,0,"core",NA,NA,9,0.460666224881017,0.3,3,2,"poolMean",0,0
1,3,6.50998057601991,0.509980576019915,0.405265419324506,87.9737643950735,0.402719841551022,95.1275882877641,5.42532255231778,3.27777244456281,6,1460,360,40,1,"CB","CB_base","baseline","2 bridge lines per cycle (as specified)",1,8001,0,"core",3.2124001599447,2.7875998400553,9,0.460666224881017,0.3,3,2,"poolMean",0,0
2,6,7.07002707914168,1.07002707914168,0.296706364677212,64.4081004101931,0.378993241996996,89.5230613661421,6.46011315360268,3.23730708049219,83,3160,660,90,3,"CB","CB_base","baseline","2 bridge lines per cycle (as specified)",1,8001,0,"core",3.2124001599447,2.7875998400553,9,0.460666224881017,0.3,3,2,"poolMean",0,0
3,9,7.81077058643614,1.81077058643614,0.267296113914011,58.0238140929583,0.261056515358011,61.664894923408,6.94039329850874,3.31921614731885,147,4860,960,140,5,"CB","CB_base","baseline","2 bridge lines per cycle (as specified)",1,8001,0,"core",3.2124001599447,2.7875998400553,9,0.460666224881017,0.3,3,2,"poolMean",0,0
4,12,8.46900406129348,2.46900406129348,0.119307320009751,25.8988642027243,0.17221079956096,40.6783981048677,7.34124685561157,3.14550271770382,58,6560,1260,190,7,"CB","CB_base","baseline","2 bridge lines per cycle (as specified)",1,8001,0,"core",3.2124001599447,2.7875998400553,9,0.460666224881017,0.3,3,2,"poolMean",0,0
5,15,8.97074412426014,2.97074412426014,0.0899721939958368,19.530885733825,0.147266522214696,34.7862400815819,7.4469945419186,3.20174791751376,26,8260,1560,240,9,"CB","CB_base","baseline","2 bridge lines per cycle (as specified)",1,8001,0,"core",3.2124001599447,2.7875998400553,9,0.460666224881017,0.3,3,2,"poolMean",0,0
6,18,9.25984952527867,3.25984952527867,0.0964970583098484,20.9472831082357,0.146239215653938,34.543577104807,7.68498797220645,3.14345332562828,53,9960,1860,290,11,"CB","CB_base","baseline","2 bridge lines per cycle (as specified)",1,8001,0,"core",3.2124001599447,2.7875998400553,9,0.460666224881017,0.3,3,2,"poolMean",0,0
7,21,9.76073648868038,3.76073648868038,0.115584585586177,25.0907445224643,0.130831198304174,30.9040059201989,8.45295594292516,3.23452821691596,113,11660,2160,340,13,"CB","CB_base","baseline","2 bridge lines per cycle (as specified)",1,8001,0,"core",3.2124001599447,2.7875998400553,9,0.460666224881017,0.3,3,2,"poolMean",0,0
8,24,10.1818274143564,4.18182741435636,0.0887103075459211,19.2569593242555,0.10548113575224,24.9159962303312,8.45571886769053,3.18332053314593,59,13360,2460,390,15,"CB","CB_base","baseline","2 bridge lines per cycle (as specified)",1,8001,0,"core",3.2124001599447,2.7875998400553,9,0.460666224881017,0.3,3,2,"poolMean",0,0
9,27,10.5707891919393,4.57078919193928,0.0725851694360218,15.7565641923867,0.0689621345553995,16.2897400787746,8.44063319443016,3.17388435343758,85,15060,2760,440,17,"CB","CB_base","baseline","2 bridge lines per cycle (as specified)",1,8001,0,"core",3.2124001599447,2.7875998400553,9,0.460666224881017,0.3,3,2,"poolMean",0,0
10,30,10.7495573525499,4.74955735254994,0.0401980134199617,8.72606048562475,0.0579447843472214,13.6873007487698,8.76275409034665,3.22616871046499,29,16760,3060,490,19,"CB","CB_base","baseline","2 bridge lines per cycle (as specified)",1,8001,0,"core",3.2124001599447,2.7875998400553,9,0.460666224881017,0.3,3,2,"poolMean",0,0
11,33,10.9316638882292,4.93166388822925,0.033969241379412,7.37393790660162,0.0573053717584483,13.536263299866,8.8017225829103,3.41056791144535,74,18460,3360,540,21,"CB","CB_base","baseline","2 bridge lines per cycle (as specified)",1,8001,0,"core",3.2124001599447,2.7875998400553,9,0.460666224881017,0.3,3,2,"poolMean",0,0
12,36,11.0733497359175,5.07334973591751,0.0254200731938848,5.51811090566721,0.0450224411951354,10.6348776688677,9.08684715404769,3.27118086211231,50,20160,3660,590,23,"CB","CB_base","baseline","2 bridge lines per cycle (as specified)",1,8001,0,"core",3.2124001599447,2.7875998400553,9,0.460666224881017,0.3,3,2,"poolMean",0,0
13,39,11.3308429838769,5.33084298387693,0.0177119502083233,3.84485539674587,0.0471553446930611,11.1386968127837,9.18904160161255,3.15569791781516,74,21860,3960,640,25,"CB","CB_base","baseline","2 bridge lines per cycle (as specified)",1,8001,0,"core",3.2124001599447,2.7875998400553,9,0.460666224881017,0.3,3,2,"poolMean",0,0
14,42,11.3975201247015,5.39752012470148,0.0249778295348744,5.42211001931512,0.0423885697746295,10.0127234806663,9.316334601853,3.09360047775429,63,23560,4260,690,27,"CB","CB_base","baseline","2 bridge lines per cycle (as specified)",1,8001,0,"core",3.2124001599447,2.7875998400553,9,0.460666224881017,0.3,3,2,"poolMean",0,0
15,45,11.60467505936,5.60467505936002,0.0281791390318582,6.11704038843665,0.0330892939005353,7.81611532915781,9.15527603677698,3.14817543747414,41,25260,4560,740,29,"CB","CB_base","baseline","2 bridge lines per cycle (as specified)",1,8001,0,"core",3.2124001599447,2.7875998400553,9,0.460666224881017,0.3,3,2,"poolMean",0,0
16,48,11.7489680687054,5.74896806870545,0.0209885339300115,4.55612606186453,0.0298978108940986,7.06224613737814,9.40156130637209,3.06842515604273,36,26960,4860,790,31,"CB","CB_base","baseline","2 bridge lines per cycle (as specified)",1,8001,0,"core",3.2124001599447,2.7875998400553,9,0.460666224881017,0.3,3,2,"poolMean",0,0
17,51,11.7456683044898,5.74566830448976,0.0207920454763846,4.51347295577288,0.0272361910535024,6.43353741669619,9.32154096883798,3.11739853811572,46,28660,5160,840,33,"CB","CB_base","baseline","2 bridge lines per cycle (as specified)",1,8001,0,"core",3.2124001599447,2.7875998400553,9,0.460666224881017,0.3,3,2,"poolMean",0,0
18,54,11.8542724258227,5.85427242582267,0.0142911738510192,3.10228384004284,0.0281417220647499,6.64743544786344,9.37542996719939,3.12318185710249,49,30360,5460,890,35,"CB","CB_base","baseline","2 bridge lines per cycle (as specified)",1,8001,0,"core",3.2124001599447,2.7875998400553,9,0.460666224881017,0.3,3,2,"poolMean",0,0
19,57,11.9156163083562,5.91561630835616,0.0137251566574329,2.97941457743683,0.0166018839655466,3.92157778120218,9.24521593293261,3.07005848892815,20,32060,5760,940,36,"CB","CB_base","baseline","2 bridge lines per cycle (as specified)",1,8001,0,"core",3.2124001599447,2.7875998400553,9,0.460666224881017,0.3,3,2,"poolMean",0,0
20,60,11.8647550192432,5.86475501924321,0.0103835917141385,2.25403798961393,0.0130948112086877,3.09316224541726,9.27684187005299,3.04782908450834,7,33760,6060,990,37,"CB","CB_base","baseline","2 bridge lines per cycle (as specified)",1,8001,0,"core",3.2124001599447,2.7875998400553,9,0.460666224881017,0.3,3,2,"poolMean",0,0
1,3,6.50998057601991,0.509980576019915,0.405265419324506,87.9737643950735,0.402719841551022,95.1275882877641,5.46419550944991,3.25876496511358,1,1460,360,40,1,"CB","CB_nB1","inflow_rate","1 bridge line per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,1,"poolMean",0,0
2,6,7.32059914727163,1.32059914727163,0.246318995517565,53.4701660798303,0.371287908873306,87.7029629220541,6.43922450200505,3.2232843554428,64,3160,660,90,2,"CB","CB_nB1","inflow_rate","1 bridge line per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,1,"poolMean",0,0
3,9,7.74859890736327,1.74859890736327,0.245563950495193,53.3062632405095,0.329688594964593,77.8766717929139,6.86300971427476,3.22859968751937,148,4860,960,140,3,"CB","CB_nB1","inflow_rate","1 bridge line per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,1,"poolMean",0,0
4,12,8.11165708713729,2.11165708713729,0.208750413621505,45.3148944608261,0.308956307734899,72.9794398207958,7.06613738147711,3.2489744611468,74,6560,1260,190,4,"CB","CB_nB1","inflow_rate","1 bridge line per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,1,"poolMean",0,0
5,15,8.59827063067366,2.59827063067366,0.196944196950525,42.7520374434642,0.291614339574105,68.8830446669193,7.43024070190031,3.28058412477858,13,8260,1560,240,5,"CB","CB_nB1","inflow_rate","1 bridge line per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,1,"poolMean",0,0
6,18,9.07612064342763,3.07612064342763,0.230259171515567,49.9839491325935,0.264050284618542,62.3720615942815,7.78354471985523,3.24875265362909,53,9960,1860,290,6,"CB","CB_nB1","inflow_rate","1 bridge line per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,1,"poolMean",0,0
7,21,9.79327444253441,3.79327444253441,0.13700173221466,29.7399125039057,0.216335249064387,51.1011586264756,8.49216721351503,3.34014545343397,89,11660,2160,340,7,"CB","CB_nB1","inflow_rate","1 bridge line per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,1,"poolMean",0,0
8,24,10.0646821904825,4.06468219048245,0.167482155787659,36.3565086263741,0.208930668635403,49.3521018236641,8.60002592700526,3.51152598740448,70,13360,2460,390,8,"CB","CB_nB1","inflow_rate","1 bridge line per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,1,"poolMean",0,0
9,27,10.5972980514997,4.59729805149969,0.11795470055667,25.6052417533184,0.1776737686547,41.9688214244056,8.83679707473374,3.52750469889287,89,15060,2760,440,9,"CB","CB_nB1","inflow_rate","1 bridge line per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,1,"poolMean",0,0
10,30,11.0988041537757,5.09880415377571,0.118386582440994,25.6989933376538,0.156975050286581,37.0795188476481,9.0678142647097,3.59827165217483,33,16760,3060,490,10,"CB","CB_nB1","inflow_rate","1 bridge line per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,1,"poolMean",0,0
11,33,11.3649260772612,5.36492607726118,0.0816987598021962,17.7349142154491,0.149483003244657,35.3098013097888,9.3392754396899,3.69015711848904,54,18460,3360,540,11,"CB","CB_nB1","inflow_rate","1 bridge line per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,1,"poolMean",0,0
12,36,11.4965660826846,5.49656608268458,0.0746522504538584,16.2052797495931,0.131754347890692,31.1220656846645,9.55315787068879,3.67814165416986,108,20160,3660,590,12,"CB","CB_nB1","inflow_rate","1 bridge line per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,1,"poolMean",0,0
13,39,11.7159668647487,5.71596686474869,0.107434157328774,23.3214747524681,0.119478024148256,28.222240669438,9.70012448033086,3.7121140908392,135,21860,3960,640,13,"CB","CB_nB1","inflow_rate","1 bridge line per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,1,"poolMean",0,0
14,42,12.0178031937633,6.01780319376329,0.039694830653375,8.61683112618632,0.0966657182434228,22.8336816263778,9.64005876955927,3.70779564238692,76,23560,4260,690,14,"CB","CB_nB1","inflow_rate","1 bridge line per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,1,"poolMean",0,0
15,45,12.1513899850899,6.15138998508992,0.0476252479392567,10.3383415946237,0.0777101835665088,18.3561413800985,9.64216206199157,3.70802463059944,37,25260,4560,740,15,"CB","CB_nB1","inflow_rate","1 bridge line per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,1,"poolMean",0,0
16,48,12.2513288067365,6.25132880673646,0.0356386509323387,7.73632817156143,0.0620222671673457,14.6504544525191,9.88481711733241,3.68231205262612,29,26960,4860,790,16,"CB","CB_nB1","inflow_rate","1 bridge line per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,1,"poolMean",0,0
17,51,12.2948732016553,6.29487320165528,0.0338687460954821,7.35212270103583,0.0629575555116365,14.8713815471549,10.1003181758596,3.58621318290721,32,28660,5160,840,17,"CB","CB_nB1","inflow_rate","1 bridge line per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,1,"poolMean",0,0
18,54,12.4809543708363,6.48095437083632,0.0286099812044871,6.21056627537141,0.0462214064690001,10.9180886338509,10.1921565893446,3.60311205739286,47,30360,5460,890,18,"CB","CB_nB1","inflow_rate","1 bridge line per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,1,"poolMean",0,0
19,57,12.689975131151,6.68997513115098,0.0327753252965113,7.11476629418114,0.0388754311255142,9.18287510338305,10.1703991020773,3.55729677295949,79,32060,5760,940,19,"CB","CB_nB1","inflow_rate","1 bridge line per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,1,"poolMean",0,0
20,60,12.8216895756962,6.82168957569617,0.0302006434326604,6.55586231451215,0.0305671059652761,7.22034221163361,10.0709703093326,3.48072796547868,14,33760,6060,990,20,"CB","CB_nB1","inflow_rate","1 bridge line per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,1,"poolMean",0,0
1,3,6.50998057601991,0.509980576019915,0.405265419324506,87.9737643950735,0.402719841551022,95.1275882877641,5.46419550944991,3.25876496511358,1,1460,360,40,1,"CB","CB_nB4","inflow_rate","4 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,4,"poolMean",0,0
2,6,7.32059914727163,1.32059914727163,0.246318995517565,53.4701660798303,0.371287908873306,87.7029629220541,6.43922450200505,3.2232843554428,64,3160,660,90,5,"CB","CB_nB4","inflow_rate","4 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,4,"poolMean",0,0
3,9,7.68443840505247,1.68443840505247,0.295465515753912,64.1387407618663,0.359586257865203,84.9388829723332,6.86568287364942,3.22859968751937,154,4860,960,140,9,"CB","CB_nB4","inflow_rate","4 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,4,"poolMean",0,0
4,12,8.27087313860884,2.27087313860884,0.235637301410767,51.1514169443675,0.307515481119261,72.6390981069171,7.05603561209229,3.2489744611468,61,6560,1260,190,12,"CB","CB_nB4","inflow_rate","4 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,4,"poolMean",0,0
5,15,9.01393812314407,3.01393812314407,0.240724302955606,52.2556875138353,0.275814397189813,65.1508957658006,7.60837931130844,3.28058412477858,14,8260,1560,240,15,"CB","CB_nB4","inflow_rate","4 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,4,"poolMean",0,0
6,18,9.66869657760291,3.66869657760291,0.216646046460095,47.0288540289775,0.252939922583092,59.7476516785303,8.17549239322092,3.24875265362909,42,9960,1860,290,18,"CB","CB_nB4","inflow_rate","4 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,4,"poolMean",0,0
7,21,10.3031873044446,4.30318730444461,0.127799358522036,27.7422896708011,0.203326310533555,48.0282806082095,8.92938749950898,3.34014545343397,106,11660,2160,340,22,"CB","CB_nB4","inflow_rate","4 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,4,"poolMean",0,0
8,24,10.7203174176419,4.72031741764191,0.159678086592983,34.6624254109849,0.212011556164364,50.0798469461471,9.16926966654504,3.51152598740448,90,13360,2460,390,26,"CB","CB_nB4","inflow_rate","4 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,4,"poolMean",0,0
9,27,11.5026714596768,5.50267145967679,0.138037873793338,29.9648349146914,0.203650427894673,48.1048412831605,9.4719949020978,3.52750469889287,90,15060,2760,440,30,"CB","CB_nB4","inflow_rate","4 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,4,"poolMean",0,0
10,30,12.0506027256754,6.05060272567542,0.0840569083284919,18.2468138075897,0.13508891120402,31.9097322788111,9.68510935579515,3.59827165217483,31,16760,3060,490,33,"CB","CB_nB4","inflow_rate","4 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,4,"poolMean",0,0
11,33,12.3262080200438,6.32620802004377,0.0822512483617737,17.8548467240067,0.109937376845845,25.9686174928715,10.0921560949995,3.69015711848904,53,18460,3360,540,37,"CB","CB_nB4","inflow_rate","4 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,4,"poolMean",0,0
12,36,12.632559375818,6.63255937581796,0.0547759251928406,11.8905885073273,0.0959038373757822,22.6537156003133,10.2504423634138,3.67814165416986,74,20160,3660,590,41,"CB","CB_nB4","inflow_rate","4 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,4,"poolMean",0,0
13,39,12.7582564773453,6.7582564773453,0.0612907688050301,13.3048106187643,0.0895547322017065,21.1539755808768,10.1550429893317,3.7121140908392,123,21860,3960,640,45,"CB","CB_nB4","inflow_rate","4 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,4,"poolMean",0,0
14,42,12.9356715221404,6.93567152214042,0.0716976319373812,15.5639002959029,0.0723295458722781,17.085165792377,10.5374649632232,3.70779564238692,69,23560,4260,690,48,"CB","CB_nB4","inflow_rate","4 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,4,"poolMean",0,0
15,45,13.2960705374868,7.29607053748676,0.044581667430429,9.67765054664985,0.0559912201776973,13.2258438528382,10.4398765832286,3.70802463059944,45,25260,4560,740,51,"CB","CB_nB4","inflow_rate","4 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,4,"poolMean",0,0
16,48,13.4776486110795,7.47764861107954,0.0392218443464599,8.51415672086451,0.0529528974681192,12.5081530862522,10.8762933027645,3.68231205262612,33,26960,4860,790,53,"CB","CB_nB4","inflow_rate","4 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,4,"poolMean",0,0
17,51,13.5038979969394,7.50389799693945,0.0307381246926894,6.67253708487714,0.0420079868322802,9.92282491170152,10.9260308347317,3.58621318290721,18,28660,5160,840,57,"CB","CB_nB4","inflow_rate","4 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,4,"poolMean",0,0
18,54,13.5380630343963,7.53806303439632,0.0282917948016365,6.14149535467763,0.0322561584085422,7.61931804754138,10.9513898953331,3.60311205739286,27,30360,5460,890,59,"CB","CB_nB4","inflow_rate","4 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,4,"poolMean",0,0
19,57,13.799633503764,7.79963350376397,0.0223998689497818,4.86249430497479,0.0210217836139959,4.96561472860362,10.8234364172076,3.55729677295949,44,32060,5760,940,62,"CB","CB_nB4","inflow_rate","4 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,4,"poolMean",0,0
20,60,13.9761576212078,7.97615762120783,0.0145605298610666,3.1607548100205,0.0159582444108735,3.76954186877519,10.9245782432079,3.48072796547868,11,33760,6060,990,63,"CB","CB_nB4","inflow_rate","4 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,4,"poolMean",0,0
1,3,6.50998057601991,0.509980576019915,0.405265419324506,87.9737643950735,0.402719841551022,95.1275882877641,5.46419550944991,3.25876496511358,1,1460,360,40,1,"CB","CB_nB8","inflow_rate","8 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,8,"poolMean",0,0
2,6,7.32059914727163,1.32059914727163,0.246318995517565,53.4701660798303,0.371287908873306,87.7029629220541,6.43922450200505,3.2232843554428,64,3160,660,90,9,"CB","CB_nB8","inflow_rate","8 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,8,"poolMean",0,0
3,9,7.61862487215409,1.61862487215409,0.321998061215035,69.8983437082244,0.38947061516469,91.9979511982276,6.79223964906,3.22859968751937,146,4860,960,140,17,"CB","CB_nB8","inflow_rate","8 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,8,"poolMean",0,0
4,12,7.97451527396292,1.97451527396292,0.298761756851937,64.8542785894717,0.355387807600037,83.9471552076093,6.94868916166371,3.2489744611468,104,6560,1260,190,23,"CB","CB_nB8","inflow_rate","8 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,8,"poolMean",0,0
5,15,8.65917140069271,2.65917140069271,0.371772154924774,80.7031500997924,0.342642405553774,80.9365278847802,7.74692387700676,3.28058412477858,79,8260,1560,240,31,"CB","CB_nB8","inflow_rate","8 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,8,"poolMean",0,0
6,18,9.4418190704035,3.4418190704035,0.259665467220212,56.3673768979438,0.295066060534502,69.6983853989286,8.10706555710501,3.24875265362909,89,9960,1860,290,38,"CB","CB_nB8","inflow_rate","8 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,8,"poolMean",0,0
7,21,10.0967164063931,4.0967164063931,0.3917962315065,85.049914742001,0.275079306840952,64.9772580036495,8.77655657796641,3.34014545343397,162,11660,2160,340,45,"CB","CB_nB8","inflow_rate","8 bridge lines per cycle",1,8001,0,"core",3.27044046774256,2.72955953225744,9,0.460666224881017,0.3,3,8,"poolMean",0,0
